botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
KrBot,0.0,0.00956443012110238,0.0,0.0,0,0,0.0,0.0
DeltaBot,0.0,0.009140820971144742,0.0,0.02512562814070352,0,0,0.0,0.0
Reinheitsgebot,0.00028405671505259865,0.014780636908816053,0.0,0.02512562814070352,0,0,0.0,0.0
CommonsDelinker,0.0,0.000240875791152383,0.0,0.0,0,0,0.0,0.0
QuickStatementsBot,0.17098769889988205,0.5558790305164709,0.7234236776153092,0.0,0,0,0.0,0.0
MatSuBot,0.0,0.03483562303769291,0.0,0.0,0,0,0.0,0.0
JarBot,0.0,0.015465887004335764,0.0,0.0,0,0,0.0,0.0
ProteinBoxBot,0.0,0.0007641576822765254,0.0,0.0,0,0,0.0,0.0
Github-wiki-bot,0.0,0.0013248168513381065,0.0,0.0,0,0,0.0,0.0
SuccuBot,4.333068534700657e-05,0.002591491270329086,0.06789928797862275,0.0,0,0,0.0,0.0
Krdbot,0.0,0.0,3.31944698013311e-05,0.020100502512562814,0,0,0.0,0.0
PreferentialBot,0.0,0.0001744272970413808,0.0,0.0,0,0,0.0,0.0
Pi bot,0.0,0.0033099656129042974,0.0,0.0,0,0,0.0,0.0
PLbot,0.0011314123396162826,0.0007849228366862135,0.0,0.0,0,0,0.0,0.0
EmausBot,2.8887123564671048e-05,0.000780769805804276,0.0,0.1507537688442211,0,0,0.0,0.0
Mr.Ibrahembot,9.629041188223683e-05,0.00012459092645812915,0.0011618064430465884,0.7035175879396985,0,0,0.0,0.0
EranBot,0.0,0.0,0.0009626396242386018,0.0,0,0,0.0,0.0
ZkBot,0.0,0.00017027426615944316,0.0,0.005025125628140704,0,0,0.0,0.0
Escarbot,0.0,0.007674801069820755,0.0,0.0,0,0,0.0,0.0
KasparBot,0.0,0.00026579397644400883,0.0,0.0,0,0,0.0,0.0
Symac bot,0.0,0.001814874495406748,0.0,0.0,0,0,0.0,0.0
BotMultichillT,0.0,0.0002948651926175723,0.0,0.0,0,0,0.0,0.0
Florentyna,0.0,6.229546322906458e-05,0.00019916681880798658,0.005025125628140704,0,0,0.0,1.0
TptBot,0.0,0.00018688638968719371,0.0,0.0,0,0,0.0,0.0
ValterVBot,0.0,1.6612123527750552e-05,0.0,0.0,0,0,0.0,0.0
Peter17-Bot,0.0,0.0003820788411382627,0.0,0.0,0,0,0.0,0.0
AliciaFagervingWMSE-bot,0.0,0.00017858032792331845,0.0,0.0,0,0,0.0,0.0
Dexbot,0.0,4.153030881937638e-06,0.0,0.0,0,0,0.0,0.0
William Avery Bot,0.0,0.0,0.0,0.05527638190954774,0,0,0.0,0.0
NikkiBot,0.0,0.23930594547901057,0.20632022705017344,0.0,0,0,0.0,0.0
Aosbot,0.0,8.306061763875276e-06,0.0,0.0,0,0,0.0,0.0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0.0
Citationgraph bot 2,0.0,0.4623278568699437,0.0,0.0,0,0,0.0,0.0
SteinsplitterBot,0.0,0.0,0.0,0.010050251256281407,0,0,0.0,0.0
PintochBot,0.0,0.16282372875724704,0.0,0.0,0,0,0.0,0.0
Citationgraph bot,0.0,0.000963503164609532,0.0,0.0,0,0,0.0,0.0
CyclingInitBot,3.370164415878289e-05,0.0010174925660747214,0.0,0.0,0,0,0.0,0.0
Edoderoobot,0.0,0.1856612455770221,0.0,0.0,0,0,0.0,0.0
NoclaimsBot,0.0,7.475455587487748e-05,0.0,0.0,0,0,0.0,0.0
ShonagonBot,0.0,4.153030881937638e-05,0.0,0.0,0,0,0.0,0.0
Mbchbot,0.0,4.153030881937638e-06,0.0,0.0,0,0,0.0,0.0
Robbot,0.0,0.0006686379719919597,0.0,0.0,0,0,0.0,0.0
