botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
DeltaBot,0.0,0.000380176383067601,0.0,0.0009632880231189126,0,0,0.0,0
DanmicholoBot,0.0,0.011452226847962302,0.0,0.0,0,0,0.0,0
MatSuBot,0.0012320823765034027,0.0037970702950825825,0.0,0.0,0,0,0.0,0
Choboty,0.0,0.0,0.0,0.031627956759070965,0,0,0.0,0
QuickStatementsBot,0.04056434615747586,0.1676155431124712,0.9892568913111833,0.9552071069249706,0,0,0.0,0
PLbot,0.0016777291935365483,0.018239079316057994,0.0,0.0,0,0,0.0,0
Pi bot,0.0,0.02840527741142125,0.0,0.0,0,0,0.0,0
Reinheitsgebot,0.00014680130443444798,0.07398889509478596,0.0,0.0011238360269720646,0,0,0.0,0
EmausBot,5.2429037298017135e-05,0.0017178340271943452,0.0,0.002033608048806593,0,0,0.0,0
EranBot,0.0,0.0,0.0007162072459211124,0.0,0,0,0.0,0
Mr.Ibrahembot,0.00017301582308345653,4.2241820340844554e-05,0.0016595045942074556,0.007010596168254308,0,0,0.0,0
CommonsDelinker,0.0,0.0001408060678028152,0.0,0.0,0,0,0.0,0
Github-wiki-bot,0.0,0.00044588588137558144,0.0,0.0,0,0,0.0,0
Robbot,0.0,0.0021027039458553732,0.0,0.0,0,0,0.0,0
KrBot,0.02914005893023792,0.40995217287230296,0.008280054501624569,0.0014984480359627528,0,0,0.0,0
PreferentialBot,0.0,1.4080606780281518e-05,0.0,0.0,0,0,0.0,0
Edoderoobot,0.0,0.2453968149667463,0.0,0.0,0,0,0.0,0
Peter17-Bot,0.0,9.856424746197063e-05,0.0,0.0,0,0,0.0,0
SuccuBot,0.0,0.0010231907593671236,0.0,0.0,0,0,0.0,0
Valerio Bozzolan bot,0.0,0.0004599664881558629,0.0,0.0,0,0,0.0,0
KasparBot,0.0,0.0005069018440901346,0.0,0.0,0,0,0.0,0
KabouterBot,0.0,0.0018210918102497431,0.0,0.0,0,0,0.0,0
Florentyna,0.0,6.570949830798041e-05,1.7468469412710057e-05,0.00026758000642192013,0,0,0.0,0
Mbchbot,0.0,9.387071186854346e-06,0.0,0.0,0,0,0.0,0
BotMultichillT,0.0,0.00013141899661596083,0.0,0.0,0,0,0.0,0
Dexbot,5.242903729801713e-06,1.4080606780281518e-05,0.0,0.0,0,0,0.0,0
ZkBot,0.0,3.285474915399021e-05,0.0,0.0,0,0,0.0,0
William Avery Bot,0.0,0.0,0.0,0.00021406400513753612,0,0,0.0,0
NikkiBot,0.0,0.16976518241426083,0.0,0.0,0,0,0.0,0
Rezabot,0.0,1.8774142373708692e-05,0.0,0.0,0,0,0.0,0
Citationgraph bot 2,0.0,0.5219211579891017,0.0,0.0,0,0,0.0,0
ProteinBoxBot,0.0,4.693535593427173e-06,0.0,0.0,0,0,0.0,0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0
Emijrpbot,0.0,0.00016896728136337822,0.0,0.0,0,0,0.0,0
UrbanecmBot,0.0,1.8774142373708692e-05,0.0,0.0,0,0,0.0,0
BotMultichill,0.0,9.387071186854346e-06,0.0,0.0,0,0,0.0,0
EdgarsBot,0.0,1.4080606780281518e-05,0.0,0.0,0,0,0.0,0
NoclaimsBot,0.0,5.632242712112607e-05,0.0,0.0,0,0,0.0,0
Frettiebot,0.0,0.1693990866379735,0.0,0.0,0,0,0.0,0
ValterVBot,0.0,9.387071186854346e-06,0.0,0.0,0,0,0.0,0
Krdbot,0.0,0.0,1.7468469412710057e-05,5.351600128438403e-05,0,0,0.0,0
CyclingInitBot,0.0,0.0006195466983323868,0.0,0.0,0,0,0.0,0
MalarzBOT,0.0,0.0,5.2405408238130174e-05,0.0,0,0,0.0,0
