botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
MatSuBot,0.0,0.01761509233895909,0.0,0.0,0,0,0,0
KrBot,0.0,0.38572943359547585,0.0005024404249210451,0.0,0,0,0,0
DeltaBot,0.0,0.0024343907395952993,0.0,0.012600229095074456,0,0,0,0
PLbot,0.011937639198218263,0.011389944331536627,0.0,0.0,0,0,0,0
Reinheitsgebot,0.0010690423162583518,0.1746001590527525,0.0,0.014891179839633447,0,0,0,0
EmausBot,0.00011878247958426132,0.0007775912344260847,0.0,0.032073310423825885,0,0,0,0
EranBot,0.0,0.0,0.002153316106804479,0.0,0,0,0,0
Cewbot,0.0,0.0,0.038508469710020095,0.0,0,0,0,0
Pi bot,0.0,0.003848192984006362,0.0,0.0,0,0,0,0
CommonsDelinker,0.0,0.0004285588053371035,0.0,0.0,0,0,0,0
Edoderoobot,0.0,0.0867411858266325,0.0,0.0,0,0,0,0
Escarbot,0.0,0.0,0.0,0.8969072164948454,0,0,0,0
PreferentialBot,0.0,0.00015021648846867545,0.0,0.0,0,0,0,0
Mr.Ibrahembot,0.00017817371937639198,0.000835026950605284,0.0004665518231409704,0.021764032073310423,0,0,0,0
Github-wiki-bot,0.0,0.0014933286206591852,0.0,0.0,0,0,0,0
SergoBot,0.0,0.0,0.00032299741602067185,0.009163802978235968,0,0,0,0
MidleadingBot,0.0,0.0,0.0,0.008018327605956471,0,0,0,0
QuickStatementsBot,0.12561247216035634,0.19572324821065654,0.5264857881136951,0.0,0,0,0,0
MineoBot,0.0,1.7672528055138288e-05,0.0,0.0,0,0,0,0
Thebot,0.0,1.3254396041353716e-05,0.0,0.0,0,0,0,0
Symac bot,0.0,0.00024741539277193603,0.0,0.0,0,0,0,0
Florentyna,0.0,0.0004108862772819652,0.0,0.002290950744558992,0,0,0,0
HannolansBot,8.908685968819599e-05,1.3254396041353716e-05,0.0,0.0,0,0,0,0
NikkiBot,0.0,0.2375452858531413,0.4315245478036176,0.0,0,0,0,0
KasparBot,0.0,0.0005566846337368561,0.0,0.0,0,0,0,0
TptBot,0.0,0.0005699390297782097,0.0,0.0,0,0,0,0
Atobot,0.0,0.0,0.0,0.001145475372279496,0,0,0,0
ValterVBot,0.0,4.418132013784572e-06,0.0,0.0,0,0,0,0
ZkBot,0.0,4.418132013784572e-05,0.0,0.0,0,0,0,0
BinBot,0.0,0.0,0.0,0.001145475372279496,0,0,0,0
ProteinBoxBot,0.0,4.418132013784572e-06,0.0,0.0,0,0,0,0
Mbchbot,0.0,8.836264027569144e-06,0.0,0.0,0,0,0,0
Pathwaybot,0.0002969561989606533,0.0018777061058584431,0.0,0.0,0,0,0,0
BotMultichillT,0.0,2.6508792082707432e-05,0.0,0.0,0,0,0,0
Rezabot,0.0,1.7672528055138288e-05,0.0,0.0,0,0,0,0
Peter17-Bot,0.0,0.00026066978881328975,0.0,0.0,0,0,0,0
JarBot,0.0,1.7672528055138288e-05,0.0,0.0,0,0,0,0
Citationgraph bot,0.0,0.004356278165591588,0.0,0.0,0,0,0,0
NoclaimsBot,0.0,5.3017584165414864e-05,0.0,0.0,0,0,0,0
ShonagonBot,0.0,4.418132013784572e-05,0.0,0.0,0,0,0,0
Dexbot,2.969561989606533e-05,0.0,0.0,0.0,0,0,0,0
Robbot,0.0,0.00018114341256516745,0.0,0.0,0,0,0,0
