botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
DeltaBot,0.0,0.008907183887997395,0.0,0.010526315789473684,0,0,0.0,0
AGbot,0.0,0.08788964084436073,0.0,0.0,0,0,0.0,0
EmausBot,2.057494629939016e-05,0.0004806313325116088,0.0,0.5157894736842106,0,0,0.0,0
KrBot,0.0,0.12607657542423467,0.0002727861697411941,0.015789473684210527,0,0,0.0,0
CommonsDelinker,0.0,0.00016667054272579982,0.0,0.0,0,0,0.0,0
PLbot,0.0010987021323874346,0.008058326937835763,0.0,0.0,0,0,0.0,0
MatSuBot,0.0,0.08589734644991744,0.0,0.0,0,0,0.0,0
KabouterBot,0.0,0.0017868632603859004,0.0,0.0,0,0,0.0,0
Reinheitsgebot,0.00019340449521426748,0.14066993806057504,0.0,0.031578947368421054,0,0,0.0,0
PreferentialBot,0.0,8.139724179632085e-05,0.0,0.0,0,0,0.0,0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0
JarBot,0.0,0.012488662527035512,0.0,0.0,0,0,0.0,0
Pi bot,0.0,0.007724985852384164,0.0,0.0,0,0,0.0,0
Mr.Ibrahembot,8.229978519756064e-05,0.0006356736978379343,0.0012275377638353735,0.3894736842105263,0,0,0.0,0
EranBot,0.0,0.0,0.0012616360350530228,0.0,0,0,0.0,0
Valerio Bozzolan bot,0.0,0.00023256354798948813,0.0,0.0,0,0,0.0,0
Github-wiki-bot,0.0,0.0004883834507779251,0.0,0.0,0,0,0.0,0
Edoderoobot,0.0,0.14782901927951814,0.0,0.0,0,0,0.0,0
KasparBot,0.0,0.0002403156662558044,0.0,0.0,0,0,0.0,0
Escarbot,0.0,0.028357248618184918,0.0,0.0,0,0,0.0,0
ValterVBot,0.0,1.9380295665790676e-05,0.0,0.0,0,0,0.0,0
Florentyna,0.0,0.0007093188213679387,0.0016026187472295156,0.015789473684210527,0,0,0.0,0
Krdbot,0.0,0.0,3.409827121764926e-05,0.010526315789473684,0,0,0.0,0
LocatorBot,0.0,7.75211826631627e-06,0.0,0.0,0,0,0.0,0
Peter17-Bot,0.0,0.03076428133987612,0.0,0.0,0,0,0.0,0
NikkiBot,0.0,0.3154685767886075,0.07399324854229891,0.0,0,0,0.0,0
QuickStatementsBot,0.03183767190367633,0.18220578773149762,0.9216080744706243,0.0,0,0,0.0,0
Atobot,0.0,0.0,0.0,0.005263157894736842,0,0,0.0,0
ProteinBoxBot,4.1149892598780315e-06,0.1602091521508252,0.0,0.0,0,0,0.0,0
ZkBot,0.0,2.7132413932106948e-05,0.0,0.005263157894736842,0,0,0.0,0
BotMultichillT,0.0,0.0002635720210547532,0.0,0.0,0,0,0.0,0
Dexbot,0.0,3.876059133158135e-06,0.0,0.0,0,0,0.0,0
MicrobeBot,0.0,0.07757544749102692,0.0,0.0,0,0,0.0,0
Rezabot,0.0,7.75211826631627e-06,0.0,0.0,0,0,0.0,0
Mbchbot,0.0,1.1628177399474406e-05,0.0,0.0,0,0,0.0,0
Citationgraph bot 2,0.0,0.02413234416304255,0.0,0.0,0,0,0.0,0
SuccuBot,0.0,1.550423653263254e-05,0.0,0.0,0,0,0.0,0
PintochBot,0.0,0.10966146499530997,0.0,0.0,0,0,0.0,0
Citationgraph bot,0.0,0.35018256238517176,0.0,0.0,0,0,0.0,0
CyclingInitBot,4.114989259878032e-05,0.0009535105467569013,0.0,0.0,0,0,0.0,0
EdgarsBot,0.0,1.1628177399474406e-05,0.0,0.0,0,0,0.0,0
NoclaimsBot,0.0,8.527330092947898e-05,0.0,0.0,0,0,0.0,0
Robbot,0.0,0.0002635720210547532,0.0,0.0,0,0,0.0,0
