botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
QuickStatementsBot,0.04706402125321908,0.10633071435022126,0.9858361902855284,0.8423055330297549,0,0,0.0,0
CommonsDelinker,0.0,0.00029350672807730517,0.0,0.0,0,0,0.0,0
DeltaBot,0.0,0.0069357897588729345,0.0,0.0006861705445698958,0,0,0.0,0
KrBot,0.02578173595084321,0.38560913934796354,0.008458246790620856,0.002994198739941364,0,0,0.0,0
DanmicholoBot,0.0,0.009667660074054006,0.0,0.0,0,0,0.0,0
EmausBot,0.00011626487463739892,0.0006953851711369999,0.0,0.0014347202295552368,0,0,0.0,0
PLbot,0.0022904180303567586,0.023164454077485776,0.0,0.0,0,0,0.0,0
Choboty,0.0,0.000135464643727987,0.0,0.12263739005676502,0,0,0.0,0
Reinheitsgebot,0.00027322245539788747,0.007053192450103856,0.0,0.001621857650801572,0,0,0.0,0
MatSuBot,0.0,0.006335229838345525,0.0,0.0,0,0,0.0,0
Pi bot,0.0,0.015370721575002258,0.0,0.0,0,0,0.0,0
JarBot,0.0,0.0005463740630362142,0.0,0.0,0,0,0.0,0
Edoderoobot,0.0,0.2652894427887655,0.0,0.0,0,0,0.0,0
EranBot,0.0,0.0,0.0008508295588198493,0.0,0,0,0.0,0
PreferentialBot,0.0,2.70929287455974e-05,0.0,0.0,0,0,0.0,0
Github-wiki-bot,0.0,0.0030389235076311747,0.0,0.0,0,0,0.0,0
CyclingInitBot,2.3252974927479784e-05,0.0007134471236340649,0.0,0.0,0,0,0.0,0
UrbanecmBot,0.0,1.8061952497064934e-05,0.0,0.0,0,0,0.0,0
Robbot,0.0,0.0007947259098708571,0.0,0.0,0,0,0.0,0
SuccuBot,0.0003836740863034164,0.0008760046961076493,0.0,0.011852036678934565,0,0,0.0,0
KabouterBot,0.0,0.0007495710286281947,0.0,0.0,0,0,0.0,0
Florentyna,0.0,3.1608416869863634e-05,0.0001000975951552764,0.00012475828083089016,0,0,0.0,0
Dexbot,0.0,5.8701345615461034e-05,0.0,6.237914041544508e-05,0,0,0.0,0
KasparBot,0.0,0.0007766639573737921,0.0,0.0,0,0,0.0,0
Mr.Ibrahembot,0.00022090326181105796,4.967036936692857e-05,0.00472961137108681,0.015906680805938492,0,0,0.0,0
Rezabot,0.0,2.70929287455974e-05,0.0,0.0,0,0,0.0,0
Peter17-Bot,0.0,0.02944098257021584,0.0,0.0,0,0,0.0,0
Emijrpbot,0.0,0.00012643366747945453,0.0,0.0,0,0,0.0,0
Aosbot,0.0,2.70929287455974e-05,0.0,0.0,0,0,0.0,0
ZkBot,0.0,0.00043800234805382464,0.0,0.00018713742124633524,0,0,0.0,0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0
Krdbot,0.0,0.0,2.50243987888191e-05,0.00018713742124633524,0,0,0.0,0
BotMultichillT,0.0,9.030976248532467e-05,0.0,0.0,0,0,0.0,0
Citationgraph bot 2,0.0,0.3522577440621331,0.0,0.0,0,0,0.0,0
NikkiBot,0.0,0.3535627201300461,0.0,0.0,0,0,0.0,0
Citationgraph bot,0.0,0.04282488937054096,0.0,0.0,0,0,0.0,0
Mbchbot,0.0,4.515488124266233e-06,0.0,0.0,0,0,0.0,0
EdgarsBot,0.0,2.70929287455974e-05,0.0,0.0,0,0,0.0,0
NoclaimsBot,0.0,9.030976248532467e-06,0.0,0.0,0,0,0.0,0
Frettiebot,0.0,0.1041994039555676,0.0,0.0,0,0,0.0,0
