botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
EmausBot,1.0116337885685381e-05,0.004719209046275238,0.0,0.13031914893617022,0.0,0,0.0,0.0
DeltaBot,0.0,0.005941678673064787,0.0,0.010638297872340425,516.0,0,0.0,0.0
BotMultichillT,0.0,0.003179214841098794,0.0,0.0,16.0,0,0.0,0.0
QuickStatementsBot,0.015422357106727364,0.1485459358838495,0.8512060685439861,0.0,11746.0,0,0.0,0.0
MatSuBot,0.0,0.01566586888616347,0.0,0.0,0.0,0,0.0,0.0
KrBot,0.0,0.21304708492591753,0.09340209561231172,0.0,561.0,0,0.0,0.0
Reinheitsgebot,0.00024279210925644916,0.0036832851092879907,0.0,0.05851063829787234,0.0,0,0.0,0.0
KabouterBot,0.0,0.003520553762864707,0.0,0.0,0.0,0,0.0,0.0
PreferentialBot,0.0,0.00011510265966524971,0.0,0.0,0.0,0,0.0,0.0
Escarbot,0.0,0.020587499851160353,0.0,0.15425531914893617,0.0,0,0.0,0.0
ListeriaBot,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
PLbot,0.0008042488619119879,0.002373496223442046,0.0,0.0,1.0,0,0.0,0.0
NikkiBot,0.0,0.3035058682511143,0.052472167648984935,0.0,2667.0,0,0.0,0.0
ProteinBoxBot,1.0116337885685381e-05,0.09902003976995344,0.0,0.0,0.0,0,0.0,0.0
Pi bot,0.0,0.006548944429229725,0.0,0.0,0.0,0,0.0,0.0
MidleadingBot,0.0,0.0,0.0,0.3723404255319149,0.0,0,0.0,0.0
JarBot,0.0,0.020416830390277398,0.0,0.0,0.0,0,0.0,0.0
Dexbot,0.0,1.9845286149180984e-05,0.0,0.0,0.0,0,0.0,0.0
Mr.Ibrahembot,6.575619625695498e-05,0.0007541208736688774,0.0013643309321108928,0.22074468085106383,0.0,0,0.0,0.0
Florentyna,3.0349013657056145e-05,0.0007699971025882222,0.00021829294913774285,0.0026595744680851063,46.0,0,0.0,1.0
Krdbot,0.0,0.0,0.00019100633049552498,0.047872340425531915,0.0,0,0.0,0.0
Edoderoobot,0.0,0.11964326113618232,0.0,0.0,0.0,0,0.0,0.0
CommonsDelinker,0.0,7.938114459672394e-05,0.0,0.0,18.0,0,0.0,0.0
EranBot,0.0,0.0,0.00114603798297315,0.0,0.0,0,0.0,0.0
Github-wiki-bot,0.0,0.0015796847774748064,0.0,0.0,119.0,0,0.0,0.0
Rezabot,0.0,7.938114459672395e-06,0.0,0.0,0.0,0,0.0,0.0
KasparBot,0.0,0.00022226720487082704,0.0,0.0,0.0,0,0.0,0.0
Peter17-Bot,0.0,0.032200961305661066,0.0,0.0,0.0,0,0.0,0.0
Atobot,0.0,0.0,0.0,0.0026595744680851063,0.0,0,0.0,0.0
ZkBot,0.0,7.938114459672395e-06,0.0,0.0,0.0,0,0.0,0.0
AGbot,0.0,0.1334555802960123,0.0,0.0,16812.0,0,0.0,0.0
ValterVBot,0.0,3.969057229836197e-06,0.0,0.0,0.0,0,0.0,0.0
MicrobeBot,0.0,0.11483673283085069,0.0,0.0,0.0,0,0.0,0.0
JAnDbot,0.0,0.006175853049625123,0.0,0.0,0.0,0,0.0,0.0
Citationgraph bot,0.0,0.3603149843817598,0.0,0.0,0.0,0,0.0,0.0
Valerio Bozzolan bot,0.0,4.365962952819817e-05,0.0,0.0,0.0,0,0.0,0.0
PintochBot,0.0,0.15063365998674336,0.0,0.0,0.0,0,0.0,0.0
EdgarsBot,0.0,7.938114459672395e-06,0.0,0.0,0.0,0,0.0,0.0
NoclaimsBot,0.0,3.572151506852577e-05,0.0,0.0,0.0,0,0.0,0.0
