botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
MatSuBot,0.0,0.061101474635156236,0.0,0.0,0,0,0.0,0.0
DeltaBot,0.0,0.008400689756906471,0.0,0.010332103321033211,0,0,0.0,0.0
KabouterBot,0.0,0.0009766469472152846,0.0,0.0,0,0,0.0,0.0
ProteinBoxBot,0.0,0.0032402297155007097,0.0,0.0,0,0,0.0,0.0
EmausBot,1.1637379262190156e-05,0.005071442741529368,0.0,0.03690036900369004,0,0,0.0,0.0
Reinheitsgebot,0.0005935063423716979,0.02276553860553128,0.0,0.016974169741697416,0,0,0.0,0.0
Pi bot,0.0,0.008639764790860212,0.0,0.0,0,0,0.0,0.0
Edoderoobot,0.0,0.28992680234598733,0.0,0.0,0,0,0.0,0.0
BotMultichillT,0.0,0.0003509824966554929,0.0,0.0,0,0,0.0,0.0
PreferentialBot,0.0,0.00011445081412679116,0.0,0.0,0,0,0.0,0.0
KrBot,0.0,0.40816212339323776,0.00010640561821664184,0.0036900369003690036,0,0,0.0,0.0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0.0
Florentyna,1.7456068893285232e-05,0.02562680895870106,0.0009272489587450217,0.028044280442804426,0,0,0.0,1.0
Mr.Ibrahembot,0.0002560223437681834,0.0005747974220589955,0.0007296385249141154,0.05608856088560885,0,0,0.0,0.0
Cewbot,0.0,0.001047860787116399,0.004073815097437145,0.0,0,0,0.0,0.0
AGbot,0.0,0.0011750283583683893,0.0,0.0,0,0,0.0,0.0
Dexbot,0.0,1.0173405700159213e-05,0.0,0.0,0,0,0.0,0.0
QuickStatementsBot,0.07969277318747818,0.465046721365678,0.9829903018879397,0.0,0,0,0.0,0.0
CommonsDelinker,0.0,0.00027722530532933856,0.0,0.0,0,0,0.0,0.0
EranBot,0.0,0.0,0.002204116377344724,0.0,0,0,0.0,0.0
Pathwaybot,0.004375654602583498,0.010684619336592214,0.0,0.0,0,0,0.0,0.0
PLbot,0.0035552193645990923,0.0046390729992726015,0.0,0.0,0,0,0.0,0.0
ShBot,0.0,0.001075837652791837,0.006338734685191378,0.0,0,0,0.0,0.0
Github-wiki-bot,0.0,0.0007680921303620206,0.0,0.0,0,0,0.0,0.0
MineoBot,0.0,1.526010855023882e-05,0.0,0.0,0,0,0.0,0.0
Krdbot,0.0,0.0,7.600401301188703e-05,0.0051660516605166054,0,0,0.0,0.0
TptBot,0.0,7.63005427511941e-05,0.0,0.0,0,0,0.0,0.0
KasparBot,0.0,0.0005341037992583587,0.0,0.0,0,0,0.0,0.0
Mbchbot,0.0,1.0173405700159213e-05,0.0,0.0,0,0,0.0,0.0
ZkBot,0.0,7.63005427511941e-06,0.0,0.0007380073800738007,0,0,0.0,0.0
MalarzBOT,0.0,0.0,4.5602407807132215e-05,0.0,0,0,0.0,0.0
Peter17-Bot,0.0,0.042992812488872836,0.0,0.0,0,0,0.0,0.0
Atobot,0.0,0.0,0.0,0.0014760147601476014,0,0,0.0,0.0
Escarbot,0.0,0.00018566465402790566,0.0,0.8405904059040591,0,0,0.0,0.0
NikkiBot,0.0,0.01628253582310482,0.0024777308241875173,0.0,0,0,0.0,0.0
Chobot,0.0,0.001180115061218469,0.0,0.0,0,0,0.0,0.0
Choboty,0.0,0.0006663580733604286,0.0,0.0,0,0,0.0,0.0
SuccuBot,0.0,0.00026196519677909976,0.0,0.0,0,0,0.0,0.0
Rezabot,0.0,1.0173405700159213e-05,0.0,0.0,0,0,0.0,0.0
Citationgraph bot,0.0,0.015778952240946942,0.0,0.0,0,0,0.0,0.0
RfcBot,4.073082741766554e-05,0.0006307511534098712,0.0,0.0,0,0,0.0,0.0
NoclaimsBot,0.0,7.63005427511941e-05,0.0,0.0,0,0,0.0,0.0
UrbanecmBot,0.0,1.0173405700159213e-05,0.0,0.0,0,0,0.0,0.0
