botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
MatSuBot,7.709307704168166e-05,0.04353933849021603,0.0,0.0,0,0,0.0,0
Choboty,0.0,0.00246737926500914,0.0,0.25116279069767444,0,0,0.0,0
DeltaBot,0.0,0.028996208880764346,0.0,0.018604651162790697,0,0,0.0,0
EmausBot,1.541861540833633e-05,0.0014227953425965114,0.0,0.08372093023255814,0,0,0.0,0
Reinheitsgebot,0.0002826746158194994,0.0030256913614710623,0.0,0.03255813953488372,0,0,0.0,0
Pi bot,0.0,0.03248115696674441,0.0,0.0,0,0,0.0,0
JAnDbot,4.6255846225008994e-05,0.007564228403677656,0.0,0.0,0,0,0.0,0
PreferentialBot,0.0,4.5025169069509854e-05,0.0,0.0,0,0,0.0,0
KrBot,0.0,0.12869093823447306,0.0002121244261276686,0.004651162790697674,0,0,0.0,0
KasparBot,0.0,0.0017469765598969824,0.0,0.0,0,0,0.0,0
EranBot,0.0,0.0,0.0003484901286383127,0.0,0,0,0.0,0
JarBot,0.0,0.0411169843942764,0.0,0.0,0,0,0.0,0
Mr.Ibrahembot,0.00026211646194171763,0.010878080847193581,0.0002575796602978833,0.09069767441860466,0,0,0.0,0
PLbot,0.001819396618183687,0.001251699700132374,0.0,0.0,0,0,0.0,0
CommonsDelinker,0.0,0.0009545335842736089,0.0,0.0,0,0,0.0,0
PBot,0.0,8.104530432511774e-05,0.0,0.0,0,0,0.0,0
Robbot,0.0,0.002215238318219885,0.0,0.0,0,0,0.0,0
QuickStatementsBot,0.005288585085059362,0.1776513070806581,0.747556781163351,0.0,0,0,0.0,0
Krdbot,0.0,0.0,3.03034894468098e-05,0.020930232558139535,0,0,0.0,0
KabouterBot,0.0,0.008878963340507343,0.0,0.0,0,0,0.0,0
SuccuBot,0.0,0.0,0.0,0.4930232558139535,0,0,0.0,0
Peter17-Bot,0.0,0.031013336455078387,0.0,0.0,0,0,0.0,0
Florentyna,0.0,0.0005312969950202163,0.0002424279155744784,0.002325581395348837,0,0,0.0,0
Dexbot,5.139538469445444e-06,4.5025169069509854e-05,0.0,0.002325581395348837,0,0,0.0,0
ValterVBot,0.0,1.8010067627803943e-05,0.0,0.0,0,0,0.0,0
SlingDateBot,0.0,3.6020135255607886e-05,0.0,0.0,0,0,0.0,0
Chobot,0.0,0.0015398607821772371,0.0,0.0,0,0,0.0,0
Escarbot,0.0,0.07311186953507011,0.0,0.0,0,0,0.0,0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0
Mbchbot,0.0,9.005033813901971e-06,0.0,0.0,0,0,0.0,0
Citationgraph bot 2,0.0,1.0608650235481634,0.0,0.0,0,0,0.0,0
BotMultichillT,0.0,0.00041423155543949066,0.0,0.0,0,0,0.0,0
ProteinBoxBot,0.0,2.7015101441705914e-05,0.0,0.0,0,0,0.0,0
EdgarsBot,0.0,9.905537195292169e-05,0.0,0.0,0,0,0.0,0
NikkiBot,0.0,0.6175922340588389,0.2513522932165639,0.0,0,0,0.0,0
Edoderoobot,0.0,0.44192203441723926,0.0,0.0,0,0,0.0,0
Citationgraph bot,0.0,0.01808210789831516,0.0,0.0,0,0,0.0,0
NoclaimsBot,0.0,0.00011706543958072563,0.0,0.0,0,0,0.0,0
