botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
MatSuBot,0.0,0.08349945442336747,0.0,0.0,0,0,0.0,0.0
DeltaBot,0.0,0.0016682054725532987,0.0,0.025423728813559324,0,0,0.0,0.0
EmausBot,4.747962332832159e-05,0.006667575961054222,0.0,0.15254237288135594,0,0,0.0,0.0
KrBot,0.0,0.47161952324995804,0.0,0.0,0,0,0.0,0.0
Pi bot,0.0,0.008624307537351016,0.0,0.0,0,0,0.0,0.0
CommonsDelinker,0.0,0.0005298388450562364,0.0,0.0,0,0,0.0,0.0
KabouterBot,0.0,0.00041442840355883836,0.0,0.0,0,0,0.0,0.0
TptBot,0.0,7.344300822561692e-05,0.0,0.0,0,0,0.0,0.0
PositionStatements Bot,0.0,0.006924626489843881,0.0,0.0,0,0,0.0,0.0
Reinheitsgebot,0.00029015325367307644,0.0007973812321638409,0.0,0.05084745762711865,0,0,0.0,0.0
Mr.Ibrahembot,0.00017409195220384585,0.0011436125566560349,0.0008361079176433701,0.6779661016949152,0,0,0.0,0.0
QuickStatementsBot,0.0033605022289045394,0.10082151250629512,0.7493915821849292,0.0,0,0,0.0,0.0
PreferentialBot,0.0,2.0983716635890548e-05,0.0,0.0,0,0,0.0,0.0
JAnDbot,0.0,0.016288610038610037,0.0,0.0,0,0,0.0,0.0
Choboty,0.0,0.005613144200100722,0.0,0.01694915254237288,0,0,0.0,0.0
BotMultichillT,0.0,0.0014111549437636395,0.0,0.0,0,0,0.0,0.0
JarBot,0.0,0.008021025684069162,0.0,0.0,0,0,0.0,0.0
EranBot,0.0,0.0,0.0006121504397031817,0.0,0,0,0.0,0.0
Robbot,0.0,0.0015003357394661743,0.0,0.0,0,0,0.0,0.0
PLbot,0.0009495924665664319,0.0005088551284203458,0.0,0.0,0,0,0.0,0.0
Florentyna,0.0,0.00019934530804096022,0.0003881929617629933,0.025423728813559324,0,0,0.0,1.0
ZkBot,0.0,5.245929158972637e-06,0.0,0.0,0,0,0.0,0.0
KasparBot,0.0,0.0006085277824408259,0.0,0.0,0,0,0.0,0.0
SlingDateBot,0.0,2.0983716635890548e-05,0.0,0.0,0,0,0.0,0.0
Github-wiki-bot,0.0,2.6229645794863185e-05,0.0,0.0,0,0,0.0,0.0
Chobot,0.0,0.000708200436461306,0.0,0.0,0,0,0.0,0.0
Dexbot,0.0,0.0,0.0,0.05084745762711865,0,0,0.0,0.0
Escarbot,0.0,0.04270710928319624,0.0,0.0,0,0,0.0,0.0
ValterVBot,0.0,3.147557495383582e-05,0.0,0.0,0,0,0.0,0.0
MalarzBOT,0.0,0.0,1.4930498529345895e-05,0.0,0,0,0.0,0.0
MidleadingBot,0.0,0.0024026355548094677,0.0,0.0,0,0,0.0,0.0
Citationgraph bot 2,0.0,0.595103449723015,0.0,0.0,0,0,0.0,0.0
ProteinBoxBot,0.0,5.245929158972637e-06,0.0,0.0,0,0,0.0,0.0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0.0
Peter17-Bot,0.0,0.03724085109954675,0.0,0.0,0,0,0.0,0.0
Mbchbot,0.0,1.0491858317945274e-05,0.0,0.0,0,0,0.0,0.0
NikkiBot,0.0,0.3579979435957697,0.24872717500037325,0.0,0,0,0.0,0.0
Edoderoobot,0.0,0.22619397347658218,0.0,0.0,0,0,0.0,0.0
Citationgraph bot,0.0,0.009857100889709586,0.0,0.0,0,0,0.0,0.0
EdgarsBot,0.0,0.00010491858317945274,0.0,0.0,0,0,0.0,0.0
NoclaimsBot,0.0,6.295114990767164e-05,0.0,0.0,0,0,0.0,0.0
SuccuBot,0.0,0.00014688601645123384,2.986099705869179e-05,0.0,0,0,0.0,0.0
UrbanecmBot,0.0,1.0491858317945274e-05,0.0,0.0,0,0,0.0,0.0
