botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
DeltaBot,0.0,0.018439016585782092,0.0,0.07142857142857142,0,0,0.0,0
KrBot,0.0,0.27089221908164896,0.0,0.0,0,0,0.0,0
QuickStatementsBot,0.0324560065452831,0.20138925923950723,0.750431282346176,0.0,0,0,0.0,0
PLbot,0.0015808522735151775,0.000959948802730521,0.0,0.0,0,0,0.0,0
MatSuBot,0.0,0.003206495653565143,0.0,0.0,0,0,0.0,0
Github-wiki-bot,0.0,0.0033331555650365314,0.0,0.0,0,0,0.0,0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0
EmausBot,4.8534938221957204e-05,0.005726361260732761,0.0,0.1984126984126984,0,0,0.0,0
ShBot,0.0,0.0,0.0021379808613851167,0.0,0,0,0.0,0
JarBot,0.0,0.002126553250493307,0.0,0.0,0,0,0.0,0
CommonsDelinker,0.0,0.0002333208895525572,0.0,0.0,0,0,0.0,0
Pi bot,0.0,0.010072796117540398,0.0,0.0,0,0,0.0,0
Choboty,0.0,0.0007999573356087676,0.0,0.0,0,0,0.0,0
Reinheitsgebot,0.0004922829448227088,0.002653191829769079,0.0,0.047619047619047616,0,0,0.0,0
PreferentialBot,0.0,1.9998933390219188e-05,0.0,0.0,0,0,0.0,0
EranBot,0.0,0.0,0.0008404476489582873,0.0,0,0,0.0,0
ProteinBoxBot,0.0,0.0007066289797877447,0.0,0.0,0,0,0.0,0
Mr.Ibrahembot,0.00013173768945959813,0.00035331448989387235,0.0007519794753837307,0.5714285714285714,0,0,0.0,0
KasparBot,0.0,0.0006532984907471601,0.0,0.0,0,0,0.0,0
Revibot,0.00015253837726900837,0.0016599114713881926,0.0,0.0,0,0,0.0,0
TptBot,0.0,1.3332622260146126e-05,0.0,0.0,0,0,0.0,0
Krdbot,0.0,0.0,0.0,0.007936507936507936,0,0,0.0,0
KabouterBot,0.0,1.9998933390219188e-05,0.0,0.0,0,0,0.0,0
Florentyna,4.160137561882046e-05,0.0001599914671217535,0.0001179575647660754,0.015873015873015872,0,0,0.0,0
Robbot,0.0,0.0005066396458855527,0.0,0.0,0,0,0.0,0
SlingDateBot,0.0,2.666524452029225e-05,0.0,0.0,0,0,0.0,0
Dexbot,0.0,6.666311130073063e-06,0.0,0.0,0,0,0.0,0
ZkBot,0.0,0.0010066129806410324,0.0,0.047619047619047616,0,0,0.0,0
Escarbot,0.0,0.05422377473201429,0.0,0.0,0,0,0.0,0
Catabot,9.013631384077767e-05,0.00021998826729241106,0.0,0.0,0,0,0.0,0
Edoderoobot,0.0,0.07846248200095995,0.0,0.0,0,0,0.0,0
William Avery Bot,0.0,0.0,0.0,0.031746031746031744,0,0,0.0,0
SuccuBot,0.0,1.9998933390219188e-05,0.0,0.0,0,0,0.0,0
Citationgraph bot 2,0.0,0.7333875526638579,0.0,0.0,0,0,0.0,0
Peter17-Bot,0.0,0.05717028425150659,0.0,0.0,0,0,0.0,0
LocatorBot,0.0,1.9998933390219188e-05,0.0,0.0,0,0,0.0,0
MicrobeBot,0.0,0.0004599754679750413,0.0,0.0,0,0,0.0,0
Mbchbot,0.0,6.666311130073063e-06,0.0,0.0,0,0,0.0,0
BotMultichillT,0.0,0.00018665671164204574,0.0,0.0,0,0,0.0,0
NikkiBot,0.0,0.45596234867473734,0.24572035210333082,0.0,0,0,0.0,0
Citationgraph bot,0.0,0.012019358967521732,0.0,0.0,0,0,0.0,0
Thebot,0.0,1.9998933390219188e-05,0.0,0.0,0,0,0.0,0
ValterVBot,0.0,1.3332622260146126e-05,0.0,0.0,0,0,0.0,0
MidleadingBot,0.01109370016501879,0.0,0.0,0.0,0,0,0.0,0
