botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
MatSuBot,0,24024,0,0,17,0,0,0
DeltaBot,0,3303,0,14,55,0,0,0
KabouterBot,0,384,0,0,0,0,0,0
ProteinBoxBot,0,1274,0,0,0,0,0,0
EmausBot,2,1994,0,50,0,0,0,0
Reinheitsgebot,102,8951,0,23,0,0,0,0
Pi bot,0,3397,0,0,303,0,0,0
Edoderoobot,0,113994,0,0,0,0,0,0
BotMultichillT,0,138,0,0,0,0,0,0
PreferentialBot,0,45,0,0,0,0,0,0
KrBot,0,160482,7,5,680,0,0,0
ListeriaBot,0,0,0,0,0,0,11,0
Florentyna,3,10076,61,38,5,0,0,1
Mr.Ibrahembot,44,226,48,76,0,0,0,0
Cewbot,0,412,268,0,0,0,0,0
AGbot,0,462,0,0,232,0,0,0
Dexbot,0,4,0,0,0,0,0,0
QuickStatementsBot,13696,182848,64667,0,118048,0,0,0
CommonsDelinker,0,109,0,0,82,0,0,0
EranBot,0,0,145,0,0,0,0,0
Pathwaybot,752,4201,0,0,0,0,0,0
PLbot,611,1824,0,0,2,0,0,0
ShBot,0,423,417,0,0,0,0,0
Github-wiki-bot,0,302,0,0,73,0,0,0
MineoBot,0,6,0,0,0,0,0,0
Krdbot,0,0,5,7,0,0,0,0
TptBot,0,30,0,0,0,0,0,0
KasparBot,0,210,0,0,0,0,0,0
Mbchbot,0,4,0,0,0,0,0,0
ZkBot,0,3,0,1,0,0,0,0
MalarzBOT,0,0,3,0,0,0,0,0
Peter17-Bot,0,16904,0,0,0,0,0,0
Atobot,0,0,0,2,0,0,0,0
Escarbot,0,73,0,1139,0,0,0,0
NikkiBot,0,6402,163,0,0,0,0,0
Chobot,0,464,0,0,0,0,0,0
Choboty,0,262,0,0,0,0,0,0
SuccuBot,0,103,0,0,3,0,0,0
Rezabot,0,4,0,0,0,0,0,0
Citationgraph bot,0,6204,0,0,0,0,0,0
RfcBot,7,248,0,0,0,0,0,0
NoclaimsBot,0,30,0,0,0,0,0,0
UrbanecmBot,0,4,0,0,0,0,0,0
