botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
PLbot,0.0011028242559783334,0.0006586938523921465,0.0,0.0,0,0,0.0,0
DeltaBot,0.0,0.02074583481891962,0.0,0.0319634703196347,0,0,0.0,0
KabouterBot,0.0,0.0017766604825990005,0.0,0.0,0,0,0.0,0
MatSuBot,0.0001795295300429845,0.009233800059222017,0.0,0.0,0,0,0.0,0
EmausBot,1.0258830288170542e-05,0.00047740196641265657,0.0,0.1004566210045662,0,0,0.0,0
Mr.Ibrahembot,9.232947259353488e-05,0.001160268070268735,0.0018288552720704448,0.7077625570776256,0,0,0.0,0
Revibot,0.0006104004021461473,0.005239335504807256,0.0,0.0,0,0,0.0,0
QuickStatementsBot,0.022841285636611714,0.06623196901117362,0.7354933393542561,0.0,0,0,0.0,0
Pi bot,0.0,0.016370657303947933,0.0,0.0,0,0,0.0,0
KrBot,0.0,0.5709667087666713,0.0,0.0,0,0,0.0,0
Reinheitsgebot,0.00022569426633975195,0.005190991001879392,0.0,0.0365296803652968,0,0,0.0,0
EranBot,0.0,0.0,0.0013547076089410702,0.0,0,0,0.0,0
Edoderoobot,0.0,0.3545887997872842,0.0,0.0,0,0,0.0,0
Dexbot,5.129415144085271e-06,0.0001269043201856429,0.0,0.0045662100456621,0,0,0.0,0
PBot,0.0,3.625837719589797e-05,0.0,0.0,0,0,0.0,0
CommonsDelinker,0.0,0.00027193782896923476,0.0,0.0,0,0,0.0,0
OrlodrimBot,0.0,0.0,0.0,0.0684931506849315,0,0,0.0,0
Robbot,0.0,0.004635029218208957,0.0,0.0,0,0,0.0,0
Florentyna,0.0,1.8129188597948984e-05,0.00015804922104312486,0.0,0,0,0.0,0
Github-wiki-bot,0.0,0.0004471866520827416,0.0,0.0,0,0,0.0,0
PreferentialBot,0.0,3.625837719589797e-05,0.0,0.0,0,0,0.0,0
Krdbot,0.0,0.0,0.0,0.0045662100456621,0,0,0.0,0
KasparBot,0.0,0.00026589476610325177,0.0,0.0,0,0,0.0,0
ProteinBoxBot,7.694122716127907e-05,0.17802863203185904,0.0,0.0,0,0,0.0,0
William Avery Bot,0.0,0.0,0.0,0.0182648401826484,0,0,0.0,0
Catabot,0.00013849420889030232,0.0002235933260413708,0.0,0.0,0,0,0.0,0
Atobot,0.0,0.0,0.0,0.0045662100456621,0,0,0.0,0
Escarbot,0.0,0.04794566077870908,0.0,0.0,0,0,0.0,0
JarBot,5.129415144085271e-06,0.0004894880921446226,0.0,0.0,0,0,0.0,0
ShonagonBot,0.0,9.668900585572791e-05,0.0,0.0,0,0,0.0,0
Chobot,0.0,0.00010273206872171092,0.0,0.0,0,0,0.0,0
ZkBot,0.0,1.2086125731965989e-05,0.0,0.0182648401826484,0,0,0.0,0
EdgarsBot,0.0,2.4172251463931978e-05,0.0,0.0,0,0,0.0,0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0
Peter17-Bot,0.0,0.029792299929296166,0.0,0.0,0,0,0.0,0
ShBot,0.0,0.0014019905849080548,0.0,0.0,0,0,0.0,0
BotMultichillT,0.0,0.00015107657164957486,0.0,0.0,0,0,0.0,0
SuccuBot,0.0,0.0004411435892167586,0.0,0.0,0,0,0.0,0
NikkiBot,0.0,0.2851902658343355,0.260758636261007,0.0,0,0,0.0,0
Sanjeev bot,0.0,0.0,0.0,0.0045662100456621,0,0,0.0,0
Citationgraph bot,0.0,0.5263749478785827,0.0,0.0,0,0,0.0,0
BotMultichill,0.0019953424910491707,0.01699309277914418,0.0,0.0,0,0,0.0,0
NoclaimsBot,0.0,0.0002296363889073538,0.0,0.0,0,0,0.0,0
MalarzBOT,0.0,0.0,2.2578460149017837e-05,0.0,0,0,0.0,0
