botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
QuickStatementsBot,0.056172783913673544,0.11258045190473835,0.6597515135864107,0.0,0,0,0.0,0.0
DeltaBot,0.0,0.025233454801281734,0.0,0.015817223198594025,0,0,0.0,0.0
Github-wiki-bot,0.0,0.0022314926267306434,0.0,0.0,0,0,0.0,0.0
Pi bot,0.0,0.03204885100114872,0.0,0.0,0,0,0.0,0.0
Edoderoobot,0.0,0.36072682902699227,0.0,0.0,0,0,0.0,0.0
BotMultichillT,0.0,0.00175881192254632,0.0,0.0,0,0,0.0,0.0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0.0
Valerio Bozzolan bot,0.0,0.03603365926316773,0.0,0.0,0,0,0.0,0.0
EmausBot,0.0,0.004627873871200005,0.0,0.0351493848857645,0,0,0.0,0.0
Reinheitsgebot,0.0005157973162165039,0.003490142408802854,0.0,0.08611599297012303,0,0,0.0,0.0
EranBot,0.0,0.0,0.0008464606467533213,0.0,0,0,0.0,0.0
Choboty,0.0,0.002726158479946796,0.0,0.0,0,0,0.0,0.0
Mr.Ibrahembot,0.0001228088848134533,4.946658532161525e-05,0.0035723508651114744,0.6906854130052724,0,0,0.0,0.0
MatSuBot,0.0017111371284007828,0.000109925745159145,0.0,0.0,0,0,0.0,0.0
ShonagonBot,0.0,2.1985149031829e-05,0.0,0.0,0,0,0.0,0.0
Dexbot,0.0,4.946658532161525e-05,0.0,0.005272407732864675,0,0,0.0,0.0
Robbot,0.0,0.0016323973156133031,0.0,0.0,0,0,0.0,0.0
PLbot,0.0027591062788089177,0.0015224715704541582,0.0,0.0,0,0,0.0,0.0
JarBot,0.0,0.0,0.0,0.1616871704745167,0,0,0.0,0.0
KasparBot,0.0,0.00028580693741377697,0.0,0.0,0,0,0.0,0.0
KrBot,0.0005894826471045759,0.17926690520553365,0.3357866345298557,0.0017574692442882249,0,0,0.0,0.0
Florentyna,0.0,0.00010442945790118775,4.3040371868812945e-05,0.0017574692442882249,0,0,0.0,1.0
TambonBot,6.549807190050843e-05,0.0006870359072446563,0.0,0.0,0,0,0.0,0.0
Krdbot,0.0,0.0,0.0,0.0017574692442882249,0,0,0.0,0.0
KabouterBot,0.0,0.00024733292660807625,0.0,0.0,0,0,0.0,0.0
TptBot,0.0,0.00013740718144893125,0.0,0.0,0,0,0.0,0.0
CommonsDelinker,0.0,0.0001648886177387175,0.0,0.0,0,0,0.0,0.0
NoclaimsBot,0.0,6.0459159837529746e-05,0.0,0.0,0,0,0.0,0.0
ValterVBot,0.0,1.09925745159145e-05,0.0,0.0,0,0,0.0,0.0
AliciaFagervingWMSE-bot,0.0,0.0003407698099933495,0.0,0.0,0,0,0.0,0.0
Chobot,0.0,5.49628725795725e-06,0.0,0.0,0,0,0.0,0.0
PreferentialBot,0.0,1.09925745159145e-05,0.0,0.0,0,0,0.0,0.0
Escarbot,0.0,0.04467382283267653,0.0,0.0,0,0,0.0,0.0
NikkiBot,0.0,0.4242529171544622,0.0,0.0,0,0,0.0,0.0
Peter17-Bot,0.0,0.043975794350915955,0.0,0.0,0,0,0.0,0.0
ProteinBoxBot,0.0,1.648886177387175e-05,0.0,0.0,0,0,0.0,0.0
Citationgraph bot 2,0.0,0.01664825410435251,0.0,0.0,0,0,0.0,0.0
Rezabot,0.0,0.00012091831967505949,0.0,0.0,0,0,0.0,0.0
Emijrpbot,0.0,0.0002748143628978625,0.0,0.0,0,0,0.0,0.0
Citationgraph bot,0.0,0.1284922035165246,0.0,0.0,0,0,0.0,0.0
Mbchbot,0.0,5.49628725795725e-06,0.0,0.0,0,0,0.0,0.0
CyclingInitBot,0.0,0.00011542203241710225,0.0,0.0,0,0,0.0,0.0
Frettiebot,0.0,0.20258215575378832,0.0,0.0,0,0,0.0,0.0
SuccuBot,0.0,0.00021985149031829,0.0,0.0,0,0,0.0,0.0
MuISBot,0.0,0.0021875223286669855,0.0,0.0,0,0,0.0,0.0
UrbanecmBot,0.0,1.09925745159145e-05,0.0,0.0,0,0,0.0,0.0
