botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
EmausBot,5.266012627898282e-06,0.0031987009556975025,0.0,0.3010752688172043,0,0,0.0,0
KrBot,0.0591478538365535,0.13436500405951343,0.00012044461268453836,0.0,0,0,0.0,0
DeltaBot,0.0,0.0010857975721175008,0.0,0.06451612903225806,0,0,0.0,0
CommonsDelinker,0.0,0.00040106036447583364,0.0,0.0,0,0,0.0,0
QuickStatementsBot,0.021859218418405768,0.09631317923485508,0.6965656079011666,0.0,0,0,0.0,0
EranBot,0.0,0.0,0.011648714683918924,0.0,0,0,0.0,0
Reinheitsgebot,0.0002790986692786089,0.00394212992399417,0.0,0.043010752688172046,0,0,0.0,0
Pi bot,0.0,0.01885961909047335,0.0,0.0,0,0,0.0,0
PLbot,0.0013902273337651463,0.0012423089338641678,0.0,0.0,0,0,0.0,0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0
Dexbot,0.0,0.00047931604534916705,0.0,0.0,0,0,0.0,0
Edoderoobot,0.0,0.5623355407956646,0.0,0.0,0,0,0.0,0
Revibot,7.899018941847422e-05,0.013225210067593344,0.0,0.0,0,0,0.0,0
CyclingInitBot,0.00021064050511593126,0.0036486711207191695,0.0,0.0,0,0,0.0,0
Github-wiki-bot,0.0,0.005487679621242505,0.0,0.0,0,0,0.0,0
PreferentialBot,0.0,1.956392021833335e-05,0.0,0.0,0,0,0.0,0
PoulpyBot,0.0,0.00033258664371166693,0.0,0.0,0,0,0.0,0
TptBot,0.0,7.82556808733334e-05,0.0,0.0,0,0,0.0,0
ProteinBoxBot,0.00021064050511593126,0.11748134091109176,0.0,0.0,0,0,0.0,0
Krdbot,0.0,0.0,0.00010323823944389001,0.08602150537634409,0,0,0.0,0
KasparBot,0.0,0.0006651732874233339,0.0,0.0,0,0,0.0,0
KabouterBot,0.0,0.0017118430191041681,0.0,0.0,0,0,0.0,0
PBot,0.0,5.869176065500005e-05,0.0,0.0,0,0,0.0,0
Mr.Ibrahembot,0.0002001084798601347,0.0017803167398683349,0.00039574658453491173,0.4731182795698925,0,0,0.0,0
SuccuBot,0.0,0.0037758366021383365,0.0,0.0,0,0,0.0,0
MalarzBOT,0.0,9.781960109166675e-06,0.0,0.0,0,0,0.0,0
JarBot,5.2660126278982816e-05,0.0017803167398683349,0.0,0.0,0,0,0.0,0
Escarbot,0.0,0.07917518512359506,0.0,0.0,0,0,0.0,0
ShonagonBot,0.0,0.0010857975721175008,0.0,0.0,0,0,0.0,0
Peter17-Bot,0.0,0.06372947011122089,0.0,0.0,0,0,0.0,0
BotMultichillT,0.0014323554347883327,0.0006162634868775005,0.0,0.0,0,0,0.0,0
Citationgraph bot,0.0,0.908450635338309,0.0,0.0,0,0,0.0,0
Florentyna,0.0,0.00028367684316583355,3.441274648129667e-05,0.021505376344086023,0,0,0.0,0
MatSuBot,0.0,0.0032378287961341693,0.0,0.0,0,0,0.0,0
NikkiBot,0.0,0.6676187774506256,0.2890842768161327,0.0,0,0,0.0,0
ZkBot,0.0,0.0,0.0,0.010752688172043012,0,0,0.0,0
NoclaimsBot,0.0,2.9345880327500026e-05,0.0,0.0,0,0,0.0,0
Rezabot,5.266012627898282e-06,9.781960109166675e-05,0.0,0.0,0,0,0.0,0
JAnDbot,0.0011690548033934185,0.0,0.0,0.0,0,0,0.0,0
Robbot,0.0,0.001115143452445001,0.0,0.0,0,0,0.0,0
ValterVBot,0.0,1.956392021833335e-05,0.0,0.0,0,0,0.0,0
