botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
Florentyna,0.0,0.002960307506385226,0.0024154589371980675,0.01639344262295082,31.0,0,0.0,0
DeltaBot,0.0,0.0026556446412340875,0.0,0.03278688524590164,3.4,0,0.0,0
Reinheitsgebot,0.0003776657893805101,0.2956702329147604,0.0,0.10655737704918032,0.0,0,0.0,0
MatSuBot,0.0,0.01217128146278797,0.0,0.0,0.0,0,0.0,0
EmausBot,0.0,0.000223419434444168,0.0,0.4016393442622951,0.0,0,0.0,0
SuccuBot,0.00024784317428095976,0.0014674594671446489,0.09796332894158981,0.0,0.0,0,0.0,0
EranBot,0.0,0.0,0.014794685990338164,0.0,0.0,0,0.0,0
QuickStatementsBot,0.007683138402709752,0.1903330472887544,0.806022178304787,0.0,2894.2,0,0.0,0
ListeriaBot,0.0,0.0,0.0,0.0,0.0,0,1.0,0
Pi bot,0.0,0.011744753451576377,0.0,0.0,0.0,0,0.0,0
Lingua Libre Bot,0.0,0.0004773051554034498,0.0,0.0,0.0,0,0.0,0
KrBot,0.0,0.1840011374080299,0.0,0.0,465.2,0,0.0,0
Dexbot,0.0,5.077714419185636e-06,0.0,0.04918032786885246,0.0,0,0.0,0
Edoderoobot,0.0,0.5770365443106749,0.0,0.0,0.0,0,0.0,0
CommonsDelinker,0.0,0.00021834172002498236,0.0,0.0,7.2,0,0.0,0
JarBot,0.0,0.0006651805889133183,0.0,0.0,0.0,0,0.0,0
PLbot,0.0011211953122233892,0.0006448697312365758,0.0,0.0,0.2,0,0.0,0
ValterVBot,0.0,7.616571628778454e-05,0.0,0.0,0.0,0,0.0,0
William Avery Bot,0.0,0.0,0.0,0.03278688524590164,0.0,0,0.0,0
PreferentialBot,0.0,2.0310857676742545e-05,0.0,0.0,0.0,0,0.0,0
KasparBot,0.0,0.0008022788782313306,0.0,0.0,0.0,0,0.0,0
Mbchbot,0.0,5.077714419185636e-06,0.0,0.0,0.0,0,0.0,0
Krdbot,0.0,0.0,2.7448397013614406e-05,0.00819672131147541,0.0,0,0.0,0
Thebot,0.0,1.5233143257556908e-05,0.0,0.0,0.0,0,0.0,0
Symac bot,0.0,0.005580408146685014,0.0,0.0,0.0,0,0.0,0
Github-wiki-bot,0.0,0.0005128491563377493,0.0,0.0,4.8,0,0.0,0
MineoBot,0.0,1.0155428838371272e-05,0.0,0.0,0.0,0,0.0,0
Atobot,0.0,0.0,0.0,0.00819672131147541,0.0,0,0.0,0
BotMultichillT,0.0,5.077714419185636e-05,0.0,0.0,1.0,0,0.0,0
Robbot,0.0,0.0011881851740894389,0.0,0.0,0.0,0,0.0,0
Mr.Ibrahembot,0.0,0.0012491177471196666,0.0009057971014492754,0.3442622950819672,0.0,0,0.0,0
ZkBot,0.0,5.077714419185636e-06,0.0,0.0,0.0,0,0.0,0
PintochBot,0.0,0.01285677290937803,0.0,0.0,0.0,0,0.0,0
MalarzBOT,0.0,0.0,2.7448397013614406e-05,0.0,0.0,0,0.0,0
ProteinBoxBot,0.0,5.077714419185636e-06,0.0,0.0,0.0,0,0.0,0
Citationgraph bot 2,0.0,0.24069381889823752,0.0,0.0,0.0,0,0.0,0
Peter17-Bot,1.770308387721141e-05,0.00020310857676742545,0.0,0.0,0.0,0,0.0,0
PositionStatements Bot,0.0,0.00047222744098426416,0.0,0.0,14.2,0,0.0,0
Citationgraph bot,0.0,0.005316366996887361,0.0,0.0,0.0,0,0.0,0
NikkiBot,0.0,0.30287043196116564,0.07767896354852877,0.0,0.0,0,0.0,0
NoclaimsBot,0.0,7.616571628778454e-05,0.0,0.0,0.0,0,0.0,0
TptBot,0.0,1.0155428838371272e-05,0.0,0.0,0.2,0,0.0,0
ShonagonBot,0.0,1.0155428838371272e-05,0.0,0.0,0.0,0,0.0,0
Rezabot,5.90102795907047e-06,4.062171535348509e-05,0.0,0.0,0.0,0,0.0,0
