botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
KrBot,0.026308097047646885,0.2970590713743996,0.02706336362504668,0.0,659.6666666666666,0,0.0,0
EmausBot,9.743739647276625e-05,0.0012597960731440129,0.0,0.004382470119521913,0.0,0,0.0,0
Cewbot,0.0,1.6853459172495154e-05,0.034532553217975846,0.0,0.0,0,0.0,0
QuickStatementsBot,0.06650545206522991,0.11768770540153367,0.8475289431096726,0.452390438247012,5737.666666666667,0,0.0,0
Choboty,0.0,0.0,0.0,0.30916334661354583,0.0,0,0.0,0
DeltaBot,0.0,0.012846549254234431,0.0,0.00039840637450199205,20.666666666666668,0,0.0,0
KasparBot,0.0,0.0007921125811072723,0.0,0.0,0.0,0,0.0,0
PreferentialBot,0.0,9.690739024184714e-05,0.0,0.0,0.0,0,0.0,0
MatSuBot,0.0,0.0011586753181090418,0.0,0.0,0.0,0,0.0,0
ZkBot,0.0,0.0012471559787646414,0.0,0.00039840637450199205,0.0,0,0.0,0
Lingua Libre Bot,0.0,1.2640094379371366e-05,0.0,0.0,0.0,0,0.0,0
Pi bot,0.0,0.012951883374062527,0.0,0.0,15.666666666666666,0,0.0,0
PLbot,0.0018601684781164465,0.0021825229628381227,0.0,0.0,0.3333333333333333,0,0.0,0
SuccuBot,0.0,0.0009353669840734811,0.07332254450392132,0.0,10.0,0,0.0,0
Reinheitsgebot,0.0002568804088827474,0.0017780399426982388,0.0,0.0025896414342629482,0.0,0,0.0,0
Github-wiki-bot,0.0,0.0026628465492542345,0.0,0.0,61.0,0,0.0,0
CommonsDelinker,0.0,0.00010533411982809472,0.0,0.0,8.333333333333334,0,0.0,0
MalarzBOT,0.0,4.213364793123789e-06,0.0,0.0,0.3333333333333333,0,0.0,0
EranBot,0.0,0.0,0.0009212000497945973,0.0,0.0,0,0.0,0
Robbot,0.0,0.0011291817645571753,0.0,0.0,0.0,0,0.0,0
Edoderoobot,0.0,0.24170388472233925,0.0,0.0,0.0,0,0.0,0
Dexbot,0.0,1.2640094379371366e-05,0.0,0.00039840637450199205,0.0,0,0.0,0
Mr.Ibrahembot,0.000885794513388784,0.0005266705991404736,0.01650690900037346,0.2290836653386454,0.0,0,0.0,0
Peter17-Bot,0.0,0.03457487149237381,0.0,0.0,0.0,0,0.0,0
Krdbot,0.0,0.0,7.469189592929167e-05,0.0007968127490039841,0.0,0,0.0,0
KabouterBot,0.0,0.0002233083340355608,0.0,0.0,0.0,0,0.0,0
Mbchbot,0.0,8.426729586247577e-06,0.0,0.0,0.0,0,0.0,0
TptBot,0.0,8.426729586247577e-06,0.0,0.0,0.0,0,0.0,0
AliciaFagervingWMSE-bot,0.0,6.741383668998062e-05,0.0,0.0,0.0,0,0.0,0
NoclaimsBot,0.0,6.320047189685683e-05,0.0,0.0,0.0,0,0.0,0
JAnDbot,0.0013198338249492882,0.0,0.0,0.00019920318725099602,0.0,0,0.0,0
NikkiBot,0.0,0.3604870649700851,0.0,0.0,0.0,0,0.0,0
ListeriaBot,0.0,0.0,0.0,0.0,0.0,0,1.0,0
Escarbot,0.0,0.005266705991404736,0.0,0.0,0.0,0,0.0,0
BotMultichillT,0.0,5.4773742310609254e-05,0.0,0.0,0.6666666666666666,0,0.0,0
Citationgraph bot 2,0.0,0.1292238982051066,0.0,0.0,0.0,0,0.0,0
Emijrpbot,0.0,1.6853459172495154e-05,0.0,0.0,0.0,0,0.0,0
Citationgraph bot,0.0,0.002654419819667987,0.0,0.0,0.0,0,0.0,0
CyclingInitBot,0.0,0.00012640094379371366,0.0,0.0,6.666666666666667,0,0.0,0
Frettiebot,0.0,0.1694488918850594,0.0,0.0,8043.333333333333,0,0.0,0
Florentyna,0.0,2.1066823965618945e-05,4.9794597286194446e-05,0.00019920318725099602,0.0,0,0.0,0
MicrobeBot,0.06499960139246898,0.0,0.0,0.0,0.0,0,0.0,0
TambonBot,8.85794513388784e-06,5.4773742310609254e-05,0.0,0.0,0.6666666666666666,0,0.0,0
