botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
MatSuBot,0.0,2.8571918375743584e-05,0.0,0.0,0,0,0.0,0
Reinheitsgebot,0.0007828272423880351,0.033869152042606446,0.0,0.021052631578947368,0,0,0.0,0
DeltaBot,0.0,0.022646102504614365,0.0,0.05263157894736842,0,0,0.0,0
BotMultichillT,0.0,0.006537254924370132,0.0,0.0,0,0,0.0,0
KrBot,0.0,0.30726812459642167,0.05531626250635917,0.0,0,0,0.0,0
EmausBot,2.7467622539931057e-05,0.0020743212740789844,0.0,0.18947368421052632,0,0,0.0,0
Pi bot,0.0,0.007948707692131865,0.0,0.0,0,0,0.0,0
QuickStatementsBot,0.06541414307884581,0.18946610513323087,0.672579277598779,0.0,0,0,0.0,0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0
PLbot,0.0029665032343125543,0.002017177437327497,0.0,0.0,0,0,0.0,0
EranBot,0.0,0.0,0.0006613532304561642,0.0,0,0,0.0,0
ProteinBoxBot,0.0,0.0004971513797379384,0.0,0.0,0,0,0.0,0
CommonsDelinker,0.0,0.00026286164905684096,0.0,0.0,0,0,0.0,0
TptBot,0.0,5.714383675148717e-05,0.0,0.0,0,0,0.0,0
Github-wiki-bot,0.0,0.0007600130287947793,0.0,0.0,0,0,0.0,0
ValterVBot,0.0,0.0001657171265793128,0.0,0.0,0,0,0.0,0
KasparBot,0.0,0.0004800082287124922,0.0,0.0,0,0,0.0,0
Revibot,0.0,0.0037829219929484507,0.0,0.0,0,0,0.0,0
PreferentialBot,0.0,5.714383675148717e-06,0.0,0.0,0,0,0.0,0
Mr.Ibrahembot,0.0001922733577795174,0.0013257370126345024,0.0006274376801763609,0.6736842105263158,0,0,0.0,0
Krdbot,0.0,0.0,1.6957775139901644e-05,0.021052631578947368,0,0,0.0,0
Peter17-Bot,0.0,0.04464647965393692,0.0,0.0,0,0,0.0,0
KabouterBot,0.0,0.0010171602941764716,0.0,0.0,0,0,0.0,0
JarBot,0.0,8.000137145208203e-05,0.0,0.0,0,0,0.0,0
Mbchbot,0.0,1.7143151025446152e-05,0.0,0.0,0,0,0.0,0
OpenLibraryBot,0.0,0.00392006720115202,0.0,0.0,0,0,0.0,0
Dexbot,0.0,2.2857534700594868e-05,0.0,0.0,0,0,0.0,0
MidleadingBot,0.0,0.007040120687783219,0.0,0.0,0,0,0.0,0
Rezabot,0.0,4.5715069401189736e-05,0.0,0.0,0,0,0.0,0
Escarbot,0.0,0.04617222009520163,0.0,0.0,0,0,0.0,0
William Avery Bot,0.0,0.0,0.0,0.010526315789473684,0,0,0.0,0
Citationgraph bot 2,0.0,0.23883266570284062,0.0,0.0,0,0,0.0,0
NikkiBot,0.0,0.3899895426778745,0.26962862472443616,0.0,0,0,0.0,0
Edoderoobot,0.0,0.06405252661474196,0.0,0.0,0,0,0.0,0
Florentyna,0.0,0.00018857466127990765,0.0001526199762591148,0.031578947368421054,0,0,0.0,0
Citationgraph bot,0.0,0.009943027594758767,0.0,0.0,0,0,0.0,0
CyclingInitBot,0.0,0.0016457424984428304,0.0,0.0,0,0,0.0,0
SuccuBot,0.0,0.0003942924735852615,0.0,0.0,0,0,0.0,0
