botname,AS1,AS2,AS3,AS4,AS5,AS6,AS7,AS8
EmausBot,1.5809776765952063e-05,0.0014723410222253384,0.0,0.04753820033955857,0,0,0.0,0.0
KrBot,0.010126162018592297,0.05628198836149478,0.0,0.0,0,0,0.0,0.0
DeltaBot,0.0,0.006695646077262848,0.0,0.007640067911714771,0,0,0.0,0.0
TptBot,0.0,5.2583607936619226e-05,0.0,0.0,0,0,0.0,0.0
MatSuBot,0.0,0.05049779148846666,0.0,0.0,0,0,0.0,0.0
Mr.Ibrahembot,0.00016205021185100867,8.763934656103203e-05,0.0069576869556254185,0.6731748726655348,0,0,0.0,0.0
ListeriaBot,0.0,0.0,0.0,0.0,0,0,1.0,0.0
PLbot,0.0012964016948080693,0.0010867278973567974,0.0,0.0,0,0,0.0,0.0
JarBot,0.0,0.0060471149127112106,0.0,0.0,0,0,0.0,0.0
ZkBot,0.0,7.011147724882563e-05,0.0,0.001697792869269949,0,0,0.0,0.0
Reinheitsgebot,0.00013438310251059256,0.01767393488980813,0.0,0.007640067911714771,0,0,0.0,0.0
Pi bot,0.0,0.0046565706139428354,0.0,0.0,0,0,0.0,0.0
EranBot,0.0,0.00012269508518544486,0.0018811523991135392,0.0,0,0,0.0,0.0
QuickStatementsBot,0.10687013849364448,0.384427072378415,0.9769107869917023,0.0,0,0,0.0,0.0
Dexbot,0.0,1.7527869312206408e-05,0.0,0.0008488964346349745,0,0,0.0,0.0
SuccuBot,0.0,0.0,0.0,0.25721561969439727,0,0,0.0,0.0
PreferentialBot,0.0,0.00012853770828951365,0.0,0.0,0,0,0.0,0.0
Github-wiki-bot,0.0,0.000625160672135362,0.0,0.0,0,0,0.0,0.0
Florentyna,0.0,0.0006835869031760499,0.0002319228985208473,0.004244482173174873,0,0,0.0,1.0
Peter17-Bot,7.904888382976032e-06,0.00014606557760172008,0.0,0.0,0,0,0.0,0.0
Robbot,0.0,0.002786931220640819,0.0,0.0,0,0,0.0,0.0
CommonsDelinker,0.0,0.0002453901703708897,0.0,0.0,0,0,0.0,0.0
KasparBot,0.0,0.0007945967421533572,0.0,0.0,0,0,0.0,0.0
JAnDbot,0.0006600581799784987,0.00011685246208137605,0.0,0.0,0,0,0.0,0.0
ValterVBot,0.0,5.2583607936619226e-05,0.0,0.0,0,0,0.0,0.0
Citationgraph bot 2,0.0,0.7019093692304097,0.0,0.0,0,0,0.0,0.0
BotMultichillT,0.0,0.00013438033139358247,0.0,0.0,0,0,0.0,0.0
ProteinBoxBot,0.0,5.8426231040688025e-06,0.0,0.0,0,0,0.0,0.0
NikkiBot,0.0,0.46202879244665684,0.004664227181363707,0.0,0,0,0.0,0.0
PintochBot,0.0,0.0674589263595784,0.0,0.0,0,0,0.0,0.0
Citationgraph bot,0.0,0.0025356984271658603,0.0,0.0,0,0,0.0,0.0
Edoderoobot,0.0,0.532864754960387,0.0,0.0,0,0,0.0,0.0
NoclaimsBot,0.0,0.00015190820070578887,0.0,0.0,0,0,0.0,0.0
ShonagonBot,0.0,5.8426231040688025e-05,0.0,0.0,0,0,0.0,0.0
